,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Has2Floor,HasBsmt
55,56,20,RL,100.0,10175,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,272.0,272.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,0,0,2,0,3,3,7,Typ,1,4,Attchd,1964.0,RFn,2,576,3,3,Y,0,0,0,1,0,0,No Fence,No Shed,7,2008,WD,Normal,12.103491596905931,2850,0,1
56,57,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,456.0,456.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,3,4,7,Typ,0,0,Attchd,1999.0,Fin,2,480,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,8,2009,WD,Abnorml,12.058158312538197,2709,1,1
57,58,60,RL,89.0,11645,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,7,Typ,0,0,Attchd,2004.0,RFn,2,565,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,8,2006,WD,Normal,12.188422799337028,2580,1,1
58,59,60,RL,66.0,13682,Pave,No Alley,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,1031.0,1031.0,5,3,PConc,5,3,4,GasA,5,Y,SBrkr,0,0,3,1,3,4,10,Typ,1,4,BuiltIn,2006.0,Fin,3,641,3,3,Y,1,0,1,0,0,0,No Fence,No Shed,10,2006,New,Partial,12.991755706536901,4355,1,1
59,60,20,RL,60.0,7200,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,3,3,CBlock,3,3,3,GasA,5,Y,SBrkr,0,0,1,0,2,3,4,Typ,0,0,Detchd,1973.0,Unf,1,352,3,3,Y,1,0,0,0,0,0,MnPrv,No Shed,1,2008,WD,Normal,11.735276702486741,1560,0,1
60,61,20,RL,63.0,13072,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,1,1,3,4,5,Typ,0,0,Detchd,2006.0,Unf,2,576,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2006,New,Partial,11.970356641102999,2316,0,1
61,62,75,RM,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,BrkTil,3,2,1,GasA,3,N,SBrkr,0,0,1,0,3,2,6,Typ,0,0,Detchd,1935.0,Unf,1,288,3,3,N,0,0,1,0,0,0,No Fence,No Shed,3,2007,WD,Normal,11.522885696764481,1641,1,1
62,63,120,RL,44.0,6442,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,178.0,178.0,4,3,PConc,4,4,2,GasA,5,Y,SBrkr,0,0,2,0,2,4,6,Typ,1,4,Attchd,2006.0,RFn,2,484,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,10,2007,WD,Normal,12.218500103788143,2740,0,1
63,64,70,RM,50.0,10300,Pave,No Alley,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,0.0,0.0,3,3,BrkTil,3,3,1,GasA,4,Y,SBrkr,0,0,2,0,3,3,9,Typ,0,0,Detchd,1990.0,Unf,2,480,3,3,Y,1,1,1,0,0,0,GdPrv,No Shed,4,2010,WD,Normal,11.849404844423074,2286,1,1
64,65,60,RL,70.0,9375,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,573.0,573.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,3,4,8,Typ,0,0,Attchd,1998.0,RFn,2,645,3,3,Y,1,1,0,0,0,0,GdPrv,No Shed,2,2009,WD,Normal,12.299112067295642,3091,1,1
65,66,60,RL,76.0,9591,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,344.0,344.0,4,3,PConc,5,3,3,GasA,5,Y,SBrkr,0,0,2,1,4,4,9,Typ,1,4,BuiltIn,2004.0,RFn,3,852,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,10,2007,WD,Normal,12.666660207428574,3616,1,1
66,67,20,RL,73.0,19900,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,287.0,287.0,3,3,CBlock,4,3,4,GasA,3,Y,SBrkr,1,0,2,0,3,3,7,Min1,1,4,Attchd,1970.0,RFn,2,576,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,7,2010,WD,Normal,12.100717685412471,4154,0,1
67,68,20,RL,72.0,10665,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,167.0,167.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,0,3,4,7,Typ,0,0,Attchd,2003.0,RFn,2,558,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,12.328294703023394,2932,0,1
68,69,30,RM,47.0,4608,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,4,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,1,0,2,3,4,Typ,0,0,Attchd,1945.0,Unf,1,220,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,6,2010,WD,Normal,11.289794413577894,1494,0,1
69,70,50,RL,81.0,15593,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,0.0,0.0,4,3,CBlock,3,3,1,GasW,3,Y,SBrkr,0,0,2,0,3,3,7,Typ,1,3,Attchd,1953.0,Fin,2,667,3,3,Y,0,1,1,0,0,0,No Fence,No Shed,7,2006,WD,Normal,12.323860125621126,3591,1,1
70,71,20,RL,95.0,13651,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,1115.0,1115.0,3,4,CBlock,4,3,4,GasA,5,Y,SBrkr,1,0,2,0,3,3,8,Typ,2,4,Attchd,1973.0,Fin,2,516,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,2,2007,WD,Normal,12.404927602627597,4446,0,1
71,72,20,RL,69.0,7599,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,0.0,0.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,1,0,1,0,2,3,4,Typ,0,0,Detchd,1987.0,Unf,2,360,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,11.771443882099637,1690,0,1
72,73,60,RL,74.0,10141,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,40.0,40.0,3,3,PConc,4,3,1,GasA,4,Y,SBrkr,0,0,2,1,3,3,7,Typ,1,3,Attchd,1998.0,Fin,2,427,3,3,Y,0,1,0,0,1,0,No Fence,No Shed,12,2009,WD,Normal,12.128116509451258,2550,1,1
73,74,20,RL,85.0,10200,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,104.0,104.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,1,0,1,0,3,3,6,Typ,0,0,Attchd,1989.0,Unf,2,490,3,3,Y,0,0,0,0,0,0,GdWo,No Shed,5,2010,WD,Normal,11.88380602959621,2172,0,1
74,75,50,RM,60.0,5790,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,0.0,0.0,4,4,CBlock,2,3,1,GasA,4,N,SBrkr,0,0,2,0,3,3,8,Typ,0,0,Detchd,1915.0,Unf,1,379,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,5,2010,WD,Normal,11.58432477200052,2445,1,1
75,76,180,RM,21.0,1596,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,3,3,CBlock,4,3,4,GasA,3,Y,SBrkr,1,0,1,0,2,3,5,Typ,0,0,BuiltIn,1973.0,Unf,1,297,3,3,Y,1,1,0,0,0,0,GdWo,No Shed,11,2009,WD,Normal,11.418625774449596,1450,1,1
76,77,20,RL,73.0,8475,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,FuseA,0,0,1,0,2,3,4,Typ,0,0,Detchd,1956.0,Unf,1,283,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,4,2008,WD,Normal,11.818577604251555,1904,0,1
77,78,50,RM,50.0,8635,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,1,0,1,0,2,3,6,Min1,0,0,Detchd,1948.0,Unf,1,240,3,3,Y,0,0,0,0,0,0,MnPrv,No Shed,1,2008,WD,Normal,11.751950239425476,1957,1,1
78,79,90,RL,72.0,10778,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,0.0,0.0,3,3,CBlock,3,3,1,GasA,3,N,SBrkr,0,0,2,0,4,3,8,Typ,0,0,No Garage,1979.0,No Garage,0,0,0,0,Y,0,0,0,0,0,0,No Fence,No Shed,4,2010,WD,Normal,11.824087219587643,3536,0,1
79,80,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,PConc,3,3,1,GasA,4,Y,SBrkr,0,0,1,1,2,3,5,Typ,0,0,Detchd,1966.0,Unf,2,440,3,3,Y,1,0,1,0,0,0,MnPrv,No Shed,5,2009,WD,Normal,11.608244735642321,1670,1,1
80,81,60,RL,100.0,13000,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,576.0,576.0,3,4,CBlock,4,3,1,GasA,3,Y,SBrkr,0,0,2,1,4,4,8,Typ,1,4,Attchd,1968.0,Fin,1,509,3,3,Y,0,1,0,0,1,0,No Fence,No Shed,6,2009,WD,Normal,12.173037959397275,3038,1,1
81,82,120,RM,32.0,4500,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,443.0,443.0,3,4,PConc,5,4,1,GasA,5,Y,SBrkr,1,0,2,0,2,3,5,Typ,0,0,Attchd,1998.0,Fin,2,405,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,3,2006,WD,Normal,11.941462360646149,2574,0,1
82,83,20,RL,78.0,10206,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,468.0,468.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,4,6,Typ,1,4,Attchd,2007.0,RFn,3,758,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,10,2008,WD,Normal,12.409017571151187,3126,0,1
83,84,20,RL,80.0,8892,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,66.0,66.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,0,0,1,1,3,3,6,Typ,0,0,Detchd,1974.0,Unf,2,461,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,7,2007,COD,Normal,11.748005492256807,2130,0,1
84,85,80,RL,65.0,8530,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,22.0,22.0,3,3,PConc,4,3,1,GasA,4,Y,SBrkr,0,0,2,1,3,3,7,Typ,1,3,BuiltIn,1995.0,Fin,2,400,3,3,Y,1,1,0,0,0,0,No Fence,Shed,5,2009,WD,Normal,12.034696963475044,1858,1,1
85,86,60,RL,121.0,16059,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,284.0,284.0,4,3,CBlock,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,4,4,9,Typ,1,3,Attchd,1991.0,Unf,2,462,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,4,2006,WD,Normal,12.468440756144114,3705,1,1
86,87,60,RL,122.0,11911,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,0,0,2,1,3,4,6,Typ,1,4,BuiltIn,2005.0,Fin,2,400,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,3,2009,WD,Normal,12.066816325306588,2244,1,1
87,88,160,FV,40.0,3951,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,76.0,76.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,0,0,2,1,2,4,4,Typ,0,0,Detchd,2009.0,RFn,2,528,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2009,New,Partial,12.010671928196443,1836,1,1
88,89,50,C (all),105.0,8470,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,0.0,0.0,2,2,CBlock,3,2,1,GasA,3,N,SBrkr,0,0,1,0,2,2,6,Typ,0,0,No Garage,1979.0,No Garage,0,0,0,0,N,0,0,1,0,0,0,MnPrv,No Shed,10,2009,ConLD,Abnorml,11.350418300109132,2026,0,1
89,90,20,RL,60.0,8070,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,1,0,3,3,5,Typ,0,0,No Garage,1979.0,No Garage,0,0,0,0,Y,0,0,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,11.724813914587886,1980,0,1
90,91,20,RL,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,0.0,3,3,Slab,0,0,0,GasA,3,Y,FuseA,0,0,1,0,2,3,4,Typ,0,0,Detchd,1950.0,Unf,2,420,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,11.60733523953139,1040,0,0
91,92,20,RL,85.0,8500,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,203.0,203.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,1,0,2,3,6,Typ,0,0,Attchd,1961.0,Unf,2,480,3,3,Y,0,0,0,0,0,0,GdWo,No Shed,12,2006,WD,Abnorml,11.498836682527127,2470,0,1
92,93,30,RL,80.0,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,4,BrkTil,4,3,1,GasA,5,Y,SBrkr,1,0,1,0,2,3,5,Typ,0,0,Detchd,1921.0,Unf,2,432,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,8,2009,WD,Normal,12.004574385508691,1840,0,1
93,94,190,C (all),60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,BrkTil,3,2,2,GasW,5,N,SBrkr,0,1,2,0,4,3,9,Typ,1,4,Detchd,1900.0,Unf,2,506,3,3,Y,0,0,0,0,1,0,No Fence,No Shed,11,2007,WD,Normal,11.804855999911272,3505,1,1
94,95,60,RL,69.0,9337,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,4,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,3,4,7,Typ,0,0,Attchd,1997.0,RFn,2,684,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,12.229549885708273,2610,1,1
95,96,60,RL,65.0,9765,Pave,No Alley,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,68.0,68.0,5,4,PConc,4,4,1,GasA,4,Y,SBrkr,0,0,2,1,3,3,6,Typ,1,3,BuiltIn,1993.0,Fin,2,420,3,3,Y,1,1,0,0,0,0,No Fence,Shed,4,2009,WD,Normal,12.128116509451258,2150,1,1
96,97,20,RL,78.0,10264,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,183.0,183.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,0,0,2,0,3,4,6,Typ,0,0,Attchd,1999.0,RFn,2,472,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,8,2006,WD,Normal,12.273735966890268,3176,0,1
97,98,20,RL,73.0,10921,Pave,No Alley,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,48.0,48.0,3,3,CBlock,3,3,1,GasA,3,Y,FuseF,1,0,1,0,3,3,6,Typ,0,0,Attchd,1965.0,Fin,1,432,3,3,P,1,0,0,0,0,0,No Fence,No Shed,5,2007,WD,Normal,11.459007676978688,1920,0,1
98,99,30,RL,85.0,10625,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,BrkTil,3,3,1,GasA,2,N,SBrkr,0,0,1,0,2,3,5,Typ,0,0,Basment,1920.0,Unf,1,366,2,3,Y,0,0,1,0,0,0,No Fence,Shed,5,2010,COD,Abnorml,11.326607934898927,1293,0,1
99,100,20,RL,77.0,9320,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,0.0,0.0,3,3,CBlock,3,3,1,GasA,2,Y,SBrkr,1,0,1,1,3,3,6,Typ,0,0,No Garage,1979.0,No Garage,0,0,0,0,Y,1,0,0,0,0,0,No Fence,Shed,1,2010,WD,Normal,11.767187766223199,2175,0,1
100,101,20,RL,80.0,10603,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,28.0,28.0,3,3,PConc,3,3,2,GasA,4,Y,SBrkr,1,0,2,0,3,4,6,Typ,2,3,Attchd,1977.0,RFn,2,480,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,2,2010,WD,Normal,12.230770136157428,3220,0,1
101,102,60,RL,77.0,9206,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,336.0,336.0,4,3,CBlock,4,3,1,GasA,3,Y,SBrkr,0,0,2,1,3,4,7,Typ,1,3,Attchd,1985.0,Fin,2,476,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2010,WD,Normal,12.08954444723597,2473,1,1
102,103,90,RL,64.0,7018,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,3,2,Slab,0,0,0,GasA,3,Y,SBrkr,0,0,2,0,4,3,8,Typ,0,0,Attchd,1979.0,Unf,2,410,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,6,2009,WD,Alloca,11.68658461118553,1535,0,0
103,104,20,RL,94.0,10402,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,4,6,Typ,0,0,Attchd,2009.0,RFn,3,740,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2010,WD,Normal,12.200562492481511,2452,0,1
104,105,50,RM,60.0,7758,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,600.0,600.0,3,2,PConc,3,3,1,GasA,5,Y,FuseF,0,0,1,1,4,3,7,Typ,2,3,Detchd,1951.0,Unf,1,240,3,3,Y,0,0,0,0,1,0,No Fence,No Shed,6,2007,WD,Normal,12.040614105490253,2858,1,1
105,106,60,FV,75.0,9375,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,768.0,768.0,4,3,PConc,5,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,9,Typ,1,4,Attchd,2003.0,RFn,2,648,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,8,2008,WD,Normal,12.429220196836383,3045,1,1
106,107,30,RM,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,BrkTil,2,3,1,GasA,4,Y,SBrkr,0,0,1,0,2,3,6,Typ,0,0,Detchd,1954.0,Unf,1,273,2,2,N,0,0,0,0,0,0,No Fence,Shed,8,2007,WD,Normal,11.51293546492023,1688,0,1
107,108,20,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,0,0,1,0,2,3,5,Typ,0,0,Detchd,1948.0,Unf,1,250,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,4,2008,WD,Partial,11.652696102959753,1578,0,1
108,109,50,RM,85.0,8500,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,3,3,CBlock,3,3,1,GasW,3,N,FuseF,0,0,2,0,3,2,7,Typ,0,0,No Garage,1979.0,No Garage,0,0,0,0,N,0,0,1,0,0,0,No Fence,No Shed,8,2007,WD,Normal,11.652696102959753,2310,1,1
109,110,20,RL,105.0,11751,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,480.0,480.0,3,3,CBlock,4,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,3,7,Typ,1,3,Attchd,1977.0,RFn,2,546,3,3,Y,0,1,0,0,0,0,MnPrv,No Shed,1,2010,COD,Normal,12.154784614286667,3688,0,1
110,111,50,RL,75.0,9525,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,3,2,1,GasA,4,Y,SBrkr,0,0,2,0,4,3,7,Typ,0,0,Attchd,1954.0,Unf,1,325,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,10,2006,WD,Normal,11.827013315851762,2849,1,1
111,112,80,RL,65.0,7750,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,3,7,Typ,1,3,BuiltIn,2000.0,Fin,2,400,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,4,2010,WD,Normal,12.100717685412471,1814,1,1
